# x,y,z
-1.723369827762366580e-02,-3.897813351861371955e-02,-6.185161156722273484e-02
-2.824981825951963788e-03,4.156709571217278437e-02,-3.539094951728305460e-02
6.258774486355145328e-03,5.974544427333438462e-02,-9.818065243781745610e-03
1.265499999171676437e-02,5.593402022184807559e-02,1.105758615186915039e-02
-2.681749512182440842e-02,4.530815980798922477e-02,-2.952402761775414081e-02
-2.342916449277726576e-02,5.950914101916777305e-02,-2.034248061324503420e-03
-1.630056309806557358e-02,6.342759522781563075e-02,1.936171423925270307e-02
-5.818425352838924730e-02,1.087907913580826030e-02,-1.757932338806680872e-02
-6.513438886764781610e-02,2.261093813719965845e-02,-2.454759528269553903e-03
-6.746919153877088682e-02,3.074390508687372542e-02,1.363895603103361387e-02
-4.626388121478439142e-02,2.700075606915817300e-02,-2.322416547660873659e-02
-4.959227987196192233e-02,4.596492860095029859e-02,-3.975220216580407917e-03
-4.512088000014748135e-02,5.704361224204052699e-02,1.769432624720591873e-02
9.292628224452814667e-03,-2.105984445106551597e-02,-4.397251211809151406e-02
1.799807841325033742e-02,-6.981730875610429876e-03,-1.900840723353415529e-02
2.621206150994127848e-02,5.611843585021959735e-03,3.170991085768529172e-03
