# x,y,z
1.338398463403343841e-02,-6.407700527856476092e-02,-6.444854284801183886e-02
-1.786054723799501004e-02,2.227137221511465981e-03,-1.812820267147300518e-02
-2.321545046769055154e-02,2.856174793835233872e-02,-4.772905048203435197e-04
-4.438512098382030313e-03,3.242887718002122888e-02,7.357044170149928952e-03
-2.495486641377622772e-02,-1.309091690808063951e-02,-9.355860304601226751e-04
-3.392752298483932977e-02,4.396407810215219314e-03,2.138371507259287374e-02
-2.631904386947509639e-02,1.737138305149558970e-02,3.691630458986384922e-02
-3.449272709594011777e-03,-5.567519266495332686e-02,6.685074227462881047e-03
-1.194740798743970656e-02,-5.258642281269645946e-02,2.179261486940846371e-02
-1.032334347934515950e-02,-4.157718087341105706e-02,3.322745309834483629e-02
-1.396543911416666534e-02,-3.751195901482316103e-02,5.269980616169178678e-03
-2.202347283070715811e-02,-2.053474305302217112e-02,2.489811737059730024e-02
-2.054633654654922786e-02,-3.448504563815207868e-03,4.125281395232112402e-02
2.007490780298692989e-02,-2.854213230161532777e-02,-5.699782972231871858e-02
1.978498686262979145e-02,-5.497041672227934161e-03,-3.697282372563888420e-02
7.284196084098470969e-03,8.728229810304299896e-03,-1.825819825577691680e-02
