# x,y,z
-2.460560709656378631e-02,-2.949049093596146226e-02,-6.446408664115953202e-02
1.115481892532936559e-02,1.278186286826422241e-02,8.454290348196391580e-03
1.396832807857346925e-02,4.089093865478808654e-02,2.956591166151774364e-02
1.899684804141933692e-02,3.492735721763683132e-02,5.208073209389302294e-02
-1.253749047348434731e-02,1.892770775093156194e-02,1.635086116908218701e-02
-1.371404566774428457e-02,4.216316190909238926e-02,3.870466675704953285e-02
-1.236208515253513218e-02,2.820295145912649071e-02,5.848765223440113847e-02
-5.263302954290501046e-02,-3.191570189183430550e-03,8.507012943472794242e-03
-5.612963729104444854e-02,1.028732581395561119e-02,2.380478038513419992e-02
-5.639247191197514775e-02,4.990708993450283792e-03,4.238119943859651462e-02
-3.654887746877164001e-02,8.861178765140191593e-03,1.161971419473502298e-02
-3.735816511276349172e-02,3.101937863493917091e-02,2.902190426627043740e-02
-3.690644438017252893e-02,1.931005795946232062e-02,5.167145261733546713e-02
5.703384549177334395e-03,-3.182208814061106977e-02,-4.147428826104091609e-02
2.147404105585286327e-02,-4.305656053737458994e-02,-1.829370828397033910e-02
3.865811526422659183e-02,-3.997587403756345387e-02,2.802762025151811498e-03
