# x,y,z
-1.292565762536368457e-02,-5.176655484059239365e-02,-7.115558881082784115e-02
2.537369438788064646e-02,-1.114157494285177713e-02,-3.813676294969745029e-03
2.977558859306478345e-02,1.135472604664242852e-02,1.809770556953758935e-02
3.335214166725933294e-02,1.884442100288803018e-02,3.772174240798510658e-02
5.163491285744378767e-03,2.551335133528370713e-04,6.190322098762052194e-04
6.317849883682571943e-03,1.536735932665685839e-02,2.561593681493118391e-02
6.930035405002657467e-03,2.211235715859808521e-02,4.642404370150848836e-02
-3.798064117394153727e-02,-1.186215867442797639e-02,-9.782063853247938146e-03
-4.106919212114952533e-02,-6.537968923528356124e-04,6.872226636719533377e-03
-4.462559365017281648e-02,7.765295874789170105e-03,2.235623462708331843e-02
-1.926556211656631212e-02,-3.694758546720529335e-03,-5.556155000770238162e-03
-1.274796408528039438e-02,1.248302919079530976e-02,1.404515824533179857e-02
-1.010553932151035672e-02,2.171397505667198996e-02,3.456747270854082510e-02
1.479570965262405613e-02,-5.529167543597560824e-02,-4.743954650209809831e-02
4.082321238138145181e-02,-4.256409362962854798e-02,-4.010634537283781775e-02
5.448035994351335676e-02,-3.092938289683267589e-02,-2.119481830754724183e-02
