# x,y,z
3.735201455661266157e-03,-4.552496402719213853e-02,-5.039036797169212795e-02
1.337733881476438347e-02,1.608891835019066185e-02,1.679530787951342974e-02
1.907662202471141488e-02,4.588968403845976318e-02,3.179550344368073378e-02
2.216011182564510407e-02,5.052094359389260048e-02,5.381914514420094164e-02
-1.267810835373317513e-02,1.903492982499489783e-02,1.626274358176800494e-02
-2.675728554294640182e-02,4.050476955114297450e-02,3.618319561899510650e-02
-2.800942308774945211e-02,3.501053209420749990e-02,5.954241798086662429e-02
-4.865268261765387514e-02,-1.512327138532519599e-02,2.423666537267415988e-03
-6.206532419617150770e-02,-1.984914909317504750e-02,1.891676689871943373e-02
-5.829180280620981786e-02,-2.840931831620614398e-02,3.576707454651198437e-02
-3.468216044793991787e-02,3.004093473107705137e-03,7.106632235021406729e-03
-4.923196463625442026e-02,1.860105681262065602e-02,2.615866275920758488e-02
-4.753115008354068249e-02,8.953253687697289298e-03,4.882084781031885423e-02
2.664635239595627980e-02,-3.450180044957406461e-02,-2.115267335218475736e-02
5.061526100629823444e-02,-2.061325272539505163e-02,-6.937138216050936501e-03
5.863654568450227256e-02,-7.951231301421911313e-03,1.570836880199109886e-02
