# x,y,z
-6.218058440033091827e-03,-5.235932393511710803e-02,-5.711224030116193034e-02
3.261176889647665611e-03,5.326312279087218327e-03,1.120345248136707383e-02
-1.375317395163111467e-03,2.009174486455496400e-03,4.530898813751724208e-02
-7.470765687649635889e-03,-1.922654156557383059e-02,5.084626128810387780e-02
-2.083767190126797897e-02,1.435727613723105506e-02,8.377432685439029081e-03
-2.537055813383222447e-02,1.928794434413372977e-02,4.059852864014303064e-02
-3.349006755981391581e-02,1.968889500285716382e-02,6.325158264253426255e-02
-5.881764061931606113e-02,-1.406345466707187297e-02,-1.210957005743743681e-02
-6.956992971187860031e-02,2.617237975881710199e-03,-6.521230445401413056e-03
-7.518803417309703752e-02,9.229959876480849090e-03,9.482710263506194392e-03
-4.374066556662092181e-02,8.940774806659376739e-04,-3.472736905700379850e-03
-4.770039523713714980e-02,2.254658542119839654e-02,1.695436483104946490e-02
-5.475730859686109980e-02,2.435678293942451084e-02,4.185951849571104000e-02
1.045626125216563007e-02,-4.943136028750702571e-02,-2.440990426194566271e-02
1.293840449634128809e-02,-4.858397647943997477e-02,5.830123895194785910e-03
1.015006751954215802e-02,-4.356813075286765369e-02,3.269019004766053615e-02
