# x,y,z
1.486333674495901591e-02,-4.661778855283225248e-02,-6.380930743568954955e-02
3.151564321680222491e-02,2.230007088628917222e-02,-7.622213926340361267e-03
3.481521060583768479e-02,4.191067332522319111e-02,2.066311703495561647e-02
3.326047255933942126e-02,4.648027314023184253e-02,4.330808322198802240e-02
7.196720377057833073e-03,2.729168621091623836e-02,-5.564706966004709376e-03
8.537886077768300219e-03,5.153298179932717937e-02,1.676100315627461479e-02
6.560973835208400162e-03,5.403574782858613923e-02,4.057991108634093069e-02
-2.880044564875258034e-02,-5.184915662081984733e-03,-1.155115784012939600e-02
-3.093255870383406630e-02,-7.847324711835884647e-04,9.410207862022623715e-03
-1.687469126137577935e-02,-7.031921310950303705e-03,2.140233500112249942e-02
-1.437867146593817258e-02,1.100476730013254245e-02,-9.769460314731581718e-03
-1.601003017801998218e-02,3.287353378542398619e-02,1.070225948135368477e-02
-1.314896002012781728e-02,2.595075693688958518e-02,3.663421366179211991e-02
3.812269799341140575e-02,-3.508587983442814501e-02,-3.598056248602340967e-02
4.080612954046126950e-02,-2.848623207151471451e-02,-4.557937092878841523e-03
3.938602907691904353e-02,-9.079140844160699109e-03,1.627136446434984673e-02
