# x,y,z
4.020748808316515488e-03,-4.664057717939357889e-02,-4.540012427708994824e-02
3.225257022884278624e-02,1.730852352988980491e-02,1.299224625266665739e-02
3.512860097976790164e-02,4.104004615229389641e-02,3.651245977365131373e-02
3.678717509588518009e-02,5.645429735984794362e-02,5.326057970735654373e-02
8.442795276846298824e-03,1.586106829325981127e-02,2.410268057341453246e-02
1.185448640090526473e-02,1.124057915744888780e-02,5.663781592286314809e-02
2.285900158061310306e-02,-9.786632464070577075e-03,5.864946743634907173e-02
-2.456950207728685054e-02,-2.625827498465159102e-02,2.431713608067086890e-02
-7.300690351365685116e-03,-3.916197252502372911e-02,2.731207546272246961e-02
7.932579240871123760e-03,-4.997781773616701007e-02,2.228078218858223908e-02
-1.203782863416281990e-02,-6.659642974005952620e-03,2.433528818969770552e-02
3.888281468531665230e-03,-2.364976737369204468e-02,4.138859639413116492e-02
2.139650089319676540e-02,-4.037115594329912516e-02,3.124096412829468344e-02
3.621189444738646956e-02,-3.515816640087768286e-02,-2.432465200147077705e-02
5.202794817796461968e-02,-2.280595203067675020e-02,2.848977489557855125e-03
4.569133508686414047e-02,3.129426163537216143e-04,1.852685498596027408e-02
