# x,y,z
-7.397848716797250646e-02,2.367987856591378254e-02,-4.844621197772176063e-02
-4.481082837451411116e-03,3.007686426310966776e-02,1.021281870238389955e-02
1.378264804537746024e-02,2.805402892825230310e-02,3.963519640519562459e-02
1.561288162316368244e-02,9.013495932790292764e-03,5.200850677361472385e-02
-2.220239055067016465e-02,3.997351892221054359e-02,2.619279133137540627e-02
-8.885032269691450768e-03,3.060622284551943462e-02,5.266922128387277469e-02
-5.591819670441089407e-03,1.208373876551954371e-02,6.464385353042909066e-02
-6.991285919729081644e-02,2.892418981576221071e-02,2.711396391326957589e-02
-6.387429437919683872e-02,1.025585780434251464e-02,2.909905933470119388e-02
-5.791640762409402954e-02,-5.267517589816292367e-03,3.585935599999054424e-02
-4.974277003839469580e-02,3.665332180021482755e-02,2.701511331205828925e-02
-3.930338823775295087e-02,2.803834260478744317e-02,4.951415762291740130e-02
-3.302653655933104893e-02,9.808027570450135457e-03,6.411415292934169452e-02
-4.224225977279727484e-02,7.662228440141317584e-03,-3.734679558655278064e-02
-3.405276602371962169e-02,-1.623419893134037117e-02,-2.101126104445005804e-02
-2.276932506686624169e-02,-3.476257553109970283e-02,-4.848056223247312890e-03
