# x,y,z
1.248663804526729815e-02,-7.068441264898052412e-02,-4.932096788118169733e-02
1.319032998564967363e-02,8.330187474388156543e-03,-6.278829132223127940e-03
1.061696483466988139e-02,3.677400552710685666e-02,1.066378316462734954e-02
2.542838921041737366e-02,4.530176928373359779e-02,2.523942321245714604e-02
3.653032021225258164e-03,-1.543181477063615414e-03,1.389983979740767872e-02
2.930282184406159118e-02,4.354009173198905569e-03,3.306019688404789048e-02
4.150460986626472448e-02,-9.362486123864866006e-03,1.769772166936972591e-02
6.420457258761752550e-03,-4.861662585806533765e-02,2.754624329632415769e-02
2.597080938149995410e-02,-3.959204873683162818e-02,3.038824897335047626e-02
3.546482187405700093e-02,-4.474611073692447150e-02,1.398960597587323162e-02
3.322591960863235938e-03,-2.747768799727735856e-02,2.283252851060228739e-02
2.668605569281390366e-02,-1.598053634534819800e-02,3.808851124297664426e-02
3.768189494167344111e-02,-2.561384584003359444e-02,1.554654768186136682e-02
3.282650899071538897e-02,-3.694599119253047514e-02,-4.628818901666031244e-02
3.905762014300760698e-02,-6.885157841835132242e-03,-3.209040732729990381e-02
2.980760348929734072e-02,4.722473324958564866e-03,-7.361843336833651108e-03
