# x,y,z
-8.793193007483421364e-03,-4.498557322385125790e-02,-5.612918983343143792e-02
-4.051517953367417268e-03,3.195534361918978689e-02,-6.494835568831833217e-03
-2.672916383823081832e-03,6.607309724866194944e-02,-4.954901448188976654e-03
-1.672258728381573190e-03,7.741812404484041399e-02,1.557987746331589152e-02
-3.035779053211720702e-02,3.238096950479014274e-02,-5.749381996403006567e-03
-4.436766491360209091e-02,5.364050920520114368e-02,1.419204478008509462e-02
-4.224399303124698468e-02,4.489730056254178509e-02,3.654189311966615783e-02
-6.294057204274292050e-02,-5.693897526613325710e-03,-9.169730708829794408e-03
-6.714463819942459444e-02,-9.131994495512302246e-03,1.163784455705323129e-02
-5.004360131304836506e-02,-1.605813612291960568e-02,1.844024272884418891e-02
-5.047608976570978206e-02,1.206081715713768626e-02,-8.906232316796873494e-03
-5.984129761332530190e-02,1.599270570254674589e-02,1.713414681239786019e-02
-4.395682047659421610e-02,1.501190535524020431e-03,3.097099571167047372e-02
1.458507303905345887e-02,-2.884108839636027183e-02,-2.826813435622367587e-02
2.959643131204692246e-02,-2.048734140552253835e-02,-8.488048975443945876e-04
2.125936648941348373e-02,-2.567179256290845479e-03,1.902566799665006414e-02
