# x,y,z
-1.182842077357026955e-03,-2.202712622291153749e-02,-8.886800314633910847e-02
-1.286935200298783277e-02,3.825463781094959326e-02,-2.862856327607621321e-02
-1.130766025414192688e-02,4.629022417006964374e-02,2.442403036849699616e-03
-9.366930695150058050e-03,2.931831716509161398e-02,1.429522734354184144e-02
-3.753055309568068681e-02,3.257978088866100852e-02,-2.687991816585977300e-02
-5.560162026352790526e-02,4.908984820586483055e-02,-7.276831899777957968e-03
-5.003450059095682079e-02,3.873290132641604711e-02,1.136167894017217628e-02
-5.539495751253303846e-02,-1.260624522316363544e-02,-3.701693151759346406e-02
-6.242476943547814461e-02,-1.883719071466278400e-02,-2.048382030914405738e-02
-5.789684309554883612e-02,-2.252108748972922805e-02,-4.956586230896259382e-03
-5.015163907734922211e-02,8.621661568819740523e-03,-3.272486041182462446e-02
-5.888020155719972393e-02,1.325660087866685141e-02,-6.655069669889504547e-03
-4.917979019264077239e-02,3.796814614303305191e-03,1.322105572366534532e-02
1.506514500993939853e-02,-5.327174593476438624e-03,-6.156927006486556664e-02
1.566790182325308867e-02,9.996598060078125403e-04,-3.382062416575989244e-02
3.258614875809542899e-03,1.684434705804318741e-02,-1.759303840849645029e-02
