# x,y,z
1.059696480122797324e-02,-5.942279271353324149e-02,-4.056293356922797966e-02
2.260215589752320731e-02,1.842729872501105981e-02,-1.926774415808082605e-02
1.403621688095224584e-02,4.443957675064555413e-02,-7.964614171283829203e-03
1.759519329403048948e-02,4.546827685930132645e-02,1.215213500055935952e-02
7.468225118461985224e-04,2.260892463381633521e-02,-1.633328461569598725e-02
9.254461013450121509e-03,1.743783661242989669e-02,9.616276707717544281e-03
1.857358970652391028e-02,3.524670344649677434e-03,2.136107381906848790e-02
-3.171313813659159403e-02,-7.904671460126785898e-03,-1.208721047808158922e-02
-4.109361219338383137e-02,7.502705678373078335e-03,-8.686552332935783272e-03
-5.082160299838364009e-02,1.962136123249351438e-02,-4.538877533669223585e-03
-1.825821452815228063e-02,6.109289190470171271e-03,-1.284806976684620128e-02
-1.009298177987932865e-02,1.191202636122574987e-02,9.931700113038413602e-03
-1.302218181394507179e-02,2.283057773988410311e-02,2.817113434355221491e-02
3.401801703369783381e-02,-4.267140818793270507e-02,-2.233833219818076934e-02
3.370925267109724233e-02,-2.663360620001666013e-02,1.182454666160667744e-03
3.304850135793538368e-02,-8.033164396404855745e-03,1.811783725764261332e-02
