# x,y,z
-6.701501082908498108e-03,-4.126318789979031842e-02,-5.666483664010731058e-02
2.215910247119859400e-02,3.097412495126697363e-03,1.239248522930217616e-02
1.701389782185343258e-02,-1.547358596865489738e-02,3.706697607865503535e-02
1.467140487919260661e-02,-3.589048011853011866e-02,4.244230672183234993e-02
8.049633973034320267e-04,1.211611801704806646e-02,1.539794188472327213e-02
-4.579174287265078136e-03,1.691847725670796859e-02,4.368143834189864433e-02
-6.363461515623711207e-03,2.595712947590580327e-02,6.354105441174195956e-02
-4.014789636485531499e-02,-3.283327181237999381e-03,2.050687341886715809e-03
-3.351342997472621377e-02,7.015561871227156410e-03,1.882700077133867694e-02
-3.375239057360235329e-02,1.837794141380252183e-02,3.316668621939013878e-02
-2.247216641940386062e-02,6.325465099460823859e-03,7.479175294687868958e-03
-1.927849526434054217e-02,1.829508852607334563e-02,3.048819080961446409e-02
-1.926965926965533427e-02,2.929180209658869410e-02,5.005924876257330375e-02
1.990594269816249595e-02,-4.147150663120253294e-02,-3.135201220000409517e-02
4.118227583741285169e-02,-2.386409662151940669e-02,-1.968102700418957601e-02
5.232666647459607856e-02,-7.366214389119586647e-03,-3.015835439726763378e-03
