# x,y,z
4.117254297530237306e-03,-2.459200191946347633e-02,-5.027752378336737549e-02
5.628348568680177633e-03,2.112228607639565076e-02,2.147581663544400471e-02
4.264592860608498737e-03,2.647885114548693963e-02,5.226438377200210567e-02
2.158983139704316601e-02,2.124997679645183879e-02,6.296704528056912276e-02
-5.670861253690526183e-03,3.858660916853669243e-03,3.143718337989533790e-02
1.019973388689877913e-02,-1.101401565877780514e-03,5.667608735458670027e-02
2.829688260047678872e-02,-3.470756691862173643e-03,4.504363383533978998e-02
-6.984668462991672211e-03,-4.159971407397672349e-02,1.706357055511213000e-02
1.194316356683851332e-02,-3.996938588577728102e-02,1.431938103549073443e-02
2.011735299992889470e-02,-3.443644855444361053e-02,4.337770498114359996e-04
-7.176219814836806710e-03,-2.198979090604253478e-02,2.429425936336180453e-02
1.866201845987063013e-02,-2.601668083659601852e-02,3.101174463522005792e-02
2.686819078858730669e-02,-2.125876858162921434e-02,9.244123328922680682e-03
2.370691702321076066e-02,-1.609420467059436560e-03,-2.990928729096360358e-02
3.445944405629654261e-02,1.368081022301948640e-02,-4.493044632264651950e-03
2.437411860529523078e-02,2.101329906262165703e-02,1.929784364593039453e-02
